,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Visibility (km),Autumn,Spring,Summer,Winter,coastal,inland,mountain,Weather Type Enc
1918,2.0,76.0,4.0,64.0,3,997.51,1,2.5,False,False,False,True,False,True,False,2
1919,2.0,94.0,16.0,53.0,1,994.07,1,2.0,False,False,False,True,False,False,True,2
1920,32.0,80.0,15.5,61.0,3,1012.02,0,4.0,False,False,False,True,True,False,False,1
1921,31.0,42.0,5.5,12.0,1,1017.8,6,5.5,False,False,False,True,False,True,False,3
1922,29.0,90.0,18.5,57.0,3,1004.04,2,3.5,False,False,False,True,True,False,False,1
1923,36.0,57.0,6.0,7.0,0,1029.06,8,10.0,False,False,False,True,False,True,False,3
1924,38.0,26.0,6.5,15.0,0,1013.49,6,9.0,False,False,False,True,False,True,False,3
1925,4.0,67.0,2.0,87.0,1,989.93,0,2.5,False,False,False,True,False,False,True,2
1926,21.0,86.0,18.0,65.0,3,1001.12,3,2.5,False,False,False,True,False,True,False,1
1927,-2.0,74.0,0.5,37.0,3,993.32,2,4.5,False,False,False,True,False,True,False,3
1928,0.0,82.0,18.5,88.0,3,989.19,0,1.0,False,False,False,True,False,False,True,2
1929,11.0,73.0,7.5,17.0,1,1004.39,2,7.5,False,True,False,False,True,False,False,0
1930,18.0,95.0,6.5,70.0,3,1001.9,3,4.0,True,False,False,False,True,False,False,1
1931,20.0,51.0,1.0,5.0,0,1021.11,6,5.0,False,False,False,True,True,False,False,3
1932,-6.0,66.0,20.0,61.0,3,981.8,0,1.0,False,False,False,True,False,True,False,2
1933,-6.0,24.0,9.0,47.0,1,1047.84,1,6.5,True,False,False,False,False,False,True,3
1934,-6.0,66.0,7.0,95.0,3,992.79,0,3.0,False,False,False,True,False,True,False,2
1935,22.0,91.0,11.0,55.0,3,1001.55,3,4.5,False,False,True,False,False,False,True,1
1936,-18.0,22.0,15.0,30.0,3,863.76,13,6.0,False,False,True,False,False,False,True,3
1937,-4.0,90.0,10.0,62.0,3,995.39,1,5.0,False,False,False,True,False,False,True,2
1938,20.0,65.0,3.0,4.0,0,1013.44,7,6.0,False,True,False,False,True,False,False,3
1939,25.0,39.0,6.5,4.0,0,1020.51,7,9.5,True,False,False,False,False,False,True,3
1940,44.0,58.0,3.5,14.0,0,1027.14,5,8.5,False,False,False,True,False,False,True,3
1941,19.0,74.0,9.0,75.0,3,1004.9,2,1.5,False,True,False,False,True,False,False,1
1942,22.0,89.0,6.0,76.0,3,1015.07,1,2.0,True,False,False,False,False,True,False,1
1943,20.0,24.0,5.0,15.0,1,1015.21,9,7.0,False,True,False,False,True,False,False,3
1944,12.0,60.0,8.0,32.0,3,1017.74,3,8.0,False,True,False,False,False,True,False,0
1945,-1.0,31.0,8.0,43.0,2,861.2,0,4.0,False,False,False,True,False,False,True,3
1946,34.0,42.0,3.5,18.0,0,1027.21,11,7.5,False,False,True,False,True,False,False,3
1947,39.0,53.0,2.0,2.0,0,1023.73,5,9.0,False,False,False,True,False,False,True,3
1948,40.0,54.0,7.5,5.0,0,1016.0,10,6.0,False,True,False,False,False,False,True,3
1949,-7.0,78.0,22.5,90.0,3,991.29,4,1.5,False,False,False,True,False,True,False,2
1950,-2.0,74.0,6.0,67.0,3,986.08,1,3.0,False,False,False,True,False,True,False,2
1951,-7.0,66.0,12.5,78.0,3,991.7,1,5.0,False,False,False,True,False,True,False,2
1952,20.0,67.0,13.0,15.0,3,1010.2,2,5.0,False,False,True,False,False,True,False,0
1953,63.0,70.0,22.5,81.0,1,1015.23,2,8.5,False,False,True,False,False,False,True,0
1954,23.0,25.0,2.5,12.0,1,1012.08,8,6.5,False,True,False,False,False,True,False,3
1955,-2.0,101.0,12.0,75.0,3,989.34,8,3.5,False,False,False,True,False,True,False,2
1956,-1.0,63.0,13.5,91.0,3,997.24,1,5.0,False,False,False,True,False,True,False,2
1957,22.0,74.0,18.5,106.0,3,990.13,9,0.5,True,False,False,False,True,False,False,1
1958,22.0,56.0,0.0,5.0,0,1019.52,10,9.5,False,True,False,False,False,False,True,3
1959,-8.0,88.0,11.5,52.0,3,984.01,1,2.0,False,False,False,True,False,True,False,2
1960,-3.0,84.0,1.5,62.0,3,987.14,0,3.5,False,False,False,True,False,False,True,2
1961,42.0,103.0,2.0,80.0,3,1015.23,6,5.5,False,False,False,True,False,False,True,0
1962,11.0,79.0,13.5,59.0,1,995.65,0,2.0,True,False,False,False,True,False,False,1
1963,24.0,94.0,17.0,80.0,3,997.64,0,1.0,False,True,False,False,False,False,True,1
1964,32.0,54.0,11.0,46.0,3,1009.87,2,7.0,False,True,False,False,False,True,False,0
1965,44.0,65.0,3.0,19.0,1,1023.68,5,8.0,False,True,False,False,True,False,False,3
1966,2.0,93.0,16.5,74.0,3,984.55,0,3.5,False,False,False,True,False,False,True,2
1967,41.0,46.0,4.0,17.0,0,1029.29,11,9.5,False,False,True,False,False,True,False,3
1968,24.0,54.0,3.0,23.0,1,1013.48,2,7.5,False,False,True,False,False,True,False,0
1969,26.0,70.0,9.5,97.0,3,1012.6,2,3.0,True,False,False,False,False,True,False,1
1970,4.0,90.0,17.5,53.0,3,985.0,1,2.0,False,False,False,True,False,True,False,2
1971,27.0,28.0,6.5,15.0,1,1024.17,10,8.0,False,False,False,True,True,False,False,3
1972,32.0,78.0,8.0,59.0,3,993.87,2,2.0,True,False,False,False,False,True,False,1
1973,13.0,67.0,11.0,38.0,3,1018.08,3,6.0,True,False,False,False,False,True,False,0
1974,23.0,54.0,6.0,4.0,0,1013.62,11,6.0,False,False,True,False,True,False,False,3
1975,30.0,90.0,19.0,57.0,3,1013.37,3,1.0,False,True,False,False,True,False,False,1
1976,20.0,77.0,8.5,97.0,3,998.6,2,3.5,True,False,False,False,True,False,False,1
1977,-2.0,97.0,13.0,95.0,3,999.59,0,4.5,False,False,False,True,False,True,False,2
1978,28.0,45.0,7.5,1.0,0,1019.2,9,5.0,False,True,False,False,False,True,False,3
1979,23.0,87.0,6.0,78.0,1,1002.02,2,1.5,False,False,False,True,True,False,False,1
1980,34.0,61.0,1.5,48.0,3,1004.8,4,6.5,False,False,True,False,False,False,True,0
1981,34.0,36.0,3.0,2.0,0,1023.66,9,9.0,False,True,False,False,True,False,False,3
1982,32.0,51.0,2.0,7.0,1,1019.44,11,8.0,False,False,True,False,False,False,True,3
1983,15.0,73.0,6.5,36.0,1,1001.9,1,6.5,False,False,False,True,True,False,False,0
1984,43.0,23.0,5.0,12.0,0,1019.11,8,6.5,True,False,False,False,False,True,False,3
1985,25.0,69.0,2.0,29.0,1,1014.87,2,5.0,True,False,False,False,True,False,False,0
1986,-7.0,85.0,16.5,86.0,3,986.51,0,4.0,False,False,False,True,False,True,False,2
1987,-10.0,35.0,2.0,98.0,3,974.79,13,4.5,False,True,False,False,False,False,True,0
1988,32.0,96.0,15.0,66.0,3,992.73,1,4.0,True,False,False,False,False,False,True,1
1989,20.0,82.0,9.5,89.0,3,1002.04,1,4.0,True,False,False,False,False,True,False,1
1990,30.0,65.0,12.5,88.0,3,996.55,1,3.5,True,False,False,False,False,True,False,1
1991,4.0,68.0,14.5,55.0,1,983.03,1,5.0,False,False,False,True,False,False,True,2
1992,44.0,80.0,2.0,71.0,0,1019.3,5,2.5,False,True,False,False,True,False,False,3
1993,29.0,33.0,8.5,14.0,0,1021.12,10,5.5,False,True,False,False,True,False,False,3
1994,22.0,53.0,5.5,13.0,3,1012.65,1,5.0,False,True,False,False,False,True,False,0
1995,21.0,43.0,0.0,6.0,0,1015.69,10,7.0,False,False,True,False,True,False,False,3
1996,12.0,89.0,6.5,86.0,3,992.27,2,1.5,False,False,True,False,True,False,False,1
1997,34.0,74.0,9.0,31.0,3,1014.22,4,8.5,False,True,False,False,True,False,False,0
1998,31.0,45.0,2.0,1.0,0,1025.05,5,8.0,False,False,False,True,True,False,False,3
1999,5.0,81.0,42.5,93.0,3,981.93,3,4.5,False,False,False,True,False,False,True,2
2000,27.0,79.0,2.0,47.0,3,1010.62,1,7.5,False,False,False,True,False,False,True,0
2001,5.0,109.0,32.0,71.0,3,990.96,7,2.0,False,False,False,True,False,True,False,2
2002,29.0,70.0,12.0,26.0,1,1004.95,4,7.0,True,False,False,False,True,False,False,0
2003,-9.0,80.0,26.0,108.0,3,982.94,10,2.5,False,False,False,True,False,True,False,2
2004,65.0,108.0,24.5,101.0,3,1004.05,10,2.5,False,True,False,False,False,False,True,1
2005,28.0,59.0,5.5,47.0,1,1018.25,4,8.5,False,True,False,False,False,True,False,0
2006,42.0,55.0,0.5,1.0,0,1012.65,6,9.0,False,False,False,True,True,False,False,3
2007,-4.0,96.0,3.0,88.0,1,994.41,1,4.0,False,False,False,True,False,False,True,2
2008,20.0,37.0,9.0,7.0,1,1017.33,9,8.0,False,False,False,True,False,True,False,3
2009,24.0,64.0,8.0,4.0,1,1026.0,7,7.0,False,False,True,False,False,True,False,3
2010,28.0,25.0,0.0,4.0,0,1011.8,10,6.5,False,False,True,False,False,True,False,3
2011,11.0,53.0,1.5,37.0,1,1002.88,1,5.5,False,False,False,True,False,False,True,0
2012,-9.0,86.0,7.5,84.0,3,984.42,1,2.5,False,False,False,True,False,False,True,2
2013,43.0,60.0,7.5,15.0,1,1018.29,10,9.5,False,False,False,True,False,True,False,3
2014,34.0,62.0,11.5,70.0,3,865.18,3,6.5,False,False,True,False,False,True,False,3
2015,24.0,72.0,21.0,73.0,1,1011.05,5,9.0,True,False,False,False,True,False,False,0
2016,-5.0,62.0,15.0,81.0,3,997.01,0,4.0,False,False,False,True,False,False,True,2
2017,21.0,77.0,1.5,24.0,3,1012.46,1,7.5,False,False,True,False,False,False,True,0
2018,42.0,87.0,17.5,100.0,1,1016.17,8,8.0,False,False,True,False,False,True,False,0
2019,19.0,93.0,10.5,62.0,3,1005.84,2,1.0,True,False,False,False,False,True,False,1
2020,-8.0,82.0,15.0,97.0,3,982.82,0,1.0,False,False,False,True,False,True,False,2
2021,-9.0,65.0,13.5,85.0,1,986.87,1,2.0,False,False,False,True,False,False,True,2
2022,43.0,48.0,1.0,4.0,0,1026.68,10,9.0,True,False,False,False,True,False,False,3
2023,24.0,46.0,1.5,8.0,0,1011.28,7,5.5,False,True,False,False,True,False,False,3
2024,-10.0,69.0,4.5,76.0,3,985.12,0,4.5,False,False,False,True,False,False,True,2
2025,42.0,36.0,0.0,6.0,0,1025.66,11,9.0,False,False,True,False,False,False,True,3
2026,25.0,83.0,15.5,85.0,3,1008.85,0,3.5,False,False,True,False,False,True,False,1
2027,4.0,94.0,11.5,60.0,3,993.01,1,4.0,False,False,False,True,False,True,False,2
2028,23.0,79.0,7.5,59.0,3,1013.36,0,1.0,False,False,True,False,False,False,True,1
2029,16.0,64.0,11.5,44.0,1,1004.43,1,6.0,False,True,False,False,True,False,False,0
2030,11.0,80.0,11.5,82.0,1,1009.35,0,3.5,False,False,True,False,True,False,False,1
2031,29.0,90.0,5.5,72.0,1,991.74,3,4.0,False,False,False,True,False,True,False,1
2032,22.0,98.0,16.5,59.0,1,1008.4,0,2.5,True,False,False,False,True,False,False,1
2033,31.0,57.0,0.5,31.0,3,1014.71,1,5.5,True,False,False,False,True,False,False,0
2034,13.0,78.0,3.0,48.0,3,1009.76,3,8.5,False,False,True,False,False,False,True,0
2035,28.0,58.0,6.5,13.0,0,1020.6,8,8.5,True,False,False,False,True,False,False,3
2036,-5.0,60.0,16.5,86.0,3,991.61,0,3.0,False,False,False,True,False,True,False,2
2037,16.0,85.0,17.5,66.0,1,990.29,3,3.5,False,False,True,False,False,True,False,1
2038,3.0,61.0,18.5,68.0,3,980.99,1,3.0,False,False,False,True,False,False,True,2
2039,15.0,65.0,0.0,49.0,1,1011.26,1,8.5,False,False,True,False,True,False,False,0
2040,29.0,86.0,12.0,80.0,3,1012.5,0,2.5,True,False,False,False,False,True,False,1
2041,29.0,91.0,13.5,100.0,1,1010.07,0,1.0,False,False,True,False,False,True,False,1
2042,34.0,72.0,0.5,24.0,1,1007.94,1,5.5,False,False,False,True,True,False,False,0
2043,-2.0,82.0,11.5,59.0,1,994.22,1,3.0,False,False,False,True,False,True,False,2
2044,-6.0,79.0,9.5,78.0,3,982.01,1,5.0,False,False,False,True,False,False,True,2
2045,16.0,98.0,17.0,97.0,1,998.88,0,2.5,False,False,False,True,True,False,False,1
2046,0.0,84.0,12.0,97.0,3,998.65,0,1.0,False,False,False,True,False,False,True,2
2047,31.0,63.0,2.0,21.0,1,1000.26,2,7.5,False,True,False,False,False,True,False,0
2048,32.0,78.0,6.0,62.0,1,1005.93,0,1.0,True,False,False,False,True,False,False,1
2049,31.0,30.0,9.0,0.0,1,1014.06,8,9.5,True,False,False,False,True,False,False,3
2050,21.0,94.0,8.5,74.0,1,998.83,0,5.0,False,False,False,True,True,False,False,1
2051,23.0,64.0,3.0,35.0,1,1007.27,1,5.5,False,False,False,True,False,False,True,0
2052,13.0,76.0,1.5,26.0,3,1010.53,3,6.5,True,False,False,False,False,True,False,0
2053,13.0,65.0,6.5,87.0,3,1015.51,3,5.0,False,False,False,True,True,False,False,1
2054,24.0,68.0,9.5,77.0,1,1002.0,1,3.5,True,False,False,False,True,False,False,1
2055,-4.0,97.0,15.0,51.0,3,994.13,0,2.0,False,False,False,True,False,True,False,2
2056,14.0,56.0,13.0,19.0,1,1006.87,2,6.5,False,False,False,True,True,False,False,0
2057,-6.0,74.0,30.0,81.0,3,983.0,8,4.5,False,False,False,True,False,False,True,2
2058,11.0,53.0,9.5,31.0,1,1019.37,3,7.5,False,False,False,True,False,False,True,0
2059,33.0,75.0,9.0,32.0,1,1005.74,3,7.0,False,False,False,True,False,False,True,0
2060,47.0,103.0,6.5,86.0,0,1016.83,12,2.5,False,False,True,False,False,True,False,3
2061,-9.0,73.0,14.5,75.0,3,990.27,0,2.0,False,False,False,True,False,False,True,2
2062,34.0,56.0,10.5,14.0,1,1019.51,4,9.0,False,False,False,True,True,False,False,0
2063,33.0,78.0,25.5,98.0,3,1001.14,3,2.5,True,False,False,False,False,False,True,1
2064,44.0,105.0,15.5,92.0,0,1027.02,6,11.5,False,True,False,False,False,True,False,3
2065,28.0,22.0,8.5,12.0,1,1022.09,10,6.5,True,False,False,False,False,False,True,3
2066,13.0,85.0,10.0,107.0,0,1020.87,2,2.5,True,False,False,False,True,False,False,3
2067,40.0,68.0,8.5,18.0,1,1022.23,11,9.5,False,True,False,False,False,False,True,3
2068,51.0,85.0,3.5,91.0,1,1002.21,2,1.0,False,False,True,False,False,True,False,0
2069,44.0,34.0,7.0,15.0,0,1012.12,10,9.5,False,True,False,False,True,False,False,3
2070,25.0,88.0,13.0,91.0,3,1000.0,1,1.0,False,False,False,True,False,False,True,1
2071,29.0,30.0,5.0,18.0,0,1024.95,5,9.0,True,False,False,False,False,True,False,3
2072,-2.0,83.0,6.5,55.0,1,981.21,1,1.0,False,False,False,True,False,True,False,2
2073,16.0,76.0,12.5,41.0,3,837.31,3,15.0,False,True,False,False,True,False,False,1
2074,25.0,68.0,4.0,24.0,3,1006.03,2,7.5,False,True,False,False,False,True,False,0
2075,-1.0,75.0,1.5,99.0,1,997.3,0,2.0,False,False,False,True,False,False,True,2
2076,26.0,65.0,2.0,36.0,1,1018.65,3,6.0,True,False,False,False,False,True,False,0
2077,18.0,99.0,6.0,54.0,1,1000.26,3,5.0,True,False,False,False,True,False,False,1
2078,35.0,20.0,9.5,10.0,0,1017.75,9,6.5,False,False,False,True,True,False,False,3
2079,29.0,58.0,7.5,13.0,1,1009.57,2,8.5,True,False,False,False,False,True,False,0
2080,32.0,38.0,9.0,18.0,0,1027.24,6,9.5,True,False,False,False,False,True,False,3
2081,16.0,66.0,11.0,29.0,3,1012.36,4,6.5,False,False,False,True,False,False,True,0
2082,0.0,67.0,13.5,50.0,3,985.17,0,5.0,False,False,False,True,False,False,True,2
2083,15.0,74.0,14.0,86.0,1,1017.49,3,4.0,True,False,False,False,False,False,True,1
2084,29.0,68.0,17.5,63.0,1,1017.96,3,4.5,False,False,True,False,True,False,False,1
2085,44.0,48.0,4.0,17.0,1,1027.7,6,5.5,True,False,False,False,False,False,True,3
2086,34.0,59.0,4.5,31.0,3,1016.17,1,6.5,False,False,True,False,False,False,True,0
2087,-7.0,66.0,17.5,71.0,1,994.99,1,5.0,False,False,False,True,False,True,False,2
2088,27.0,75.0,5.0,19.0,1,1012.9,2,5.5,False,False,False,True,True,False,False,0
2089,-10.0,27.0,3.0,92.0,2,996.43,10,1.0,False,False,False,True,True,False,False,0
2090,39.0,29.0,4.5,1.0,0,1020.96,7,8.5,False,False,True,False,True,False,False,3
2091,30.0,49.0,7.0,13.0,0,1029.29,9,8.5,False,True,False,False,False,True,False,3
2092,21.0,58.0,6.0,26.0,1,1017.49,4,7.0,False,False,True,False,False,False,True,0
2093,24.0,50.0,5.0,18.0,0,1020.65,8,8.5,False,False,True,False,False,True,False,3
2094,-13.0,34.0,9.5,15.0,2,940.59,0,16.5,False,False,True,False,True,False,False,2
2095,-3.0,68.0,10.5,60.0,3,980.49,1,4.5,False,False,False,True,False,False,True,2
2096,39.0,34.0,3.0,14.0,0,1022.95,10,6.0,False,False,True,False,True,False,False,3
2097,28.0,59.0,7.0,12.0,1,1029.83,9,8.0,True,False,False,False,False,False,True,3
2098,-9.0,81.0,2.0,57.0,3,994.24,1,1.0,False,False,False,True,False,True,False,2
2099,42.0,20.0,5.5,40.0,3,1058.82,4,15.0,True,False,False,False,False,True,False,2
2100,26.0,67.0,9.0,27.0,1,1010.57,4,6.5,False,False,True,False,False,True,False,0
2101,33.0,65.0,10.0,48.0,1,1001.11,4,7.0,True,False,False,False,False,False,True,0
2102,12.0,62.0,7.0,82.0,2,1173.16,12,0.5,False,True,False,False,False,True,False,2
2103,-20.0,99.0,30.5,92.0,3,993.27,10,2.0,False,False,False,True,False,False,True,2
2104,27.0,58.0,8.0,38.0,3,1004.35,1,6.5,False,True,False,False,True,False,False,0
2105,1.0,69.0,19.5,90.0,3,981.82,1,3.5,False,False,False,True,False,True,False,2
2106,20.0,88.0,17.0,62.0,3,1004.58,2,1.0,False,False,False,True,False,False,True,1
2107,11.0,68.0,3.5,31.0,1,902.53,8,9.0,False,False,False,True,True,False,False,0
2108,-10.0,92.0,4.0,73.0,3,980.32,1,3.0,False,False,False,True,False,False,True,2
2109,29.0,86.0,13.5,72.0,3,993.32,1,3.5,False,True,False,False,False,True,False,1
2110,-4.0,90.0,8.0,92.0,3,997.91,1,4.0,False,False,False,True,False,True,False,2
2111,34.0,73.0,0.5,43.0,1,1002.43,1,8.0,False,False,True,False,False,False,True,0
2112,-20.0,24.0,8.5,12.0,1,870.06,12,15.5,False,False,False,True,False,True,False,0
2113,34.0,68.0,2.0,26.0,1,1018.39,1,6.5,False,False,False,True,False,False,True,0
2114,36.0,23.0,0.5,7.0,1,1021.68,6,10.0,False,True,False,False,True,False,False,3
2115,36.0,54.0,6.5,9.0,0,1016.25,11,8.5,False,False,False,True,False,True,False,3
2116,-4.0,90.0,9.0,51.0,3,989.63,1,1.0,False,False,False,True,False,False,True,2
2117,17.0,70.0,0.5,17.0,1,1005.14,3,5.0,True,False,False,False,False,False,True,0
2118,-1.0,44.0,5.0,29.0,2,875.87,13,16.5,True,False,False,False,False,False,True,2
2119,2.0,98.0,35.5,96.0,3,982.31,4,0.5,False,False,False,True,False,False,True,2
2120,26.0,99.0,19.5,89.0,3,996.13,3,2.5,False,False,True,False,False,True,False,1
2121,14.0,88.0,18.5,55.0,3,1010.7,1,1.5,False,True,False,False,False,False,True,1
2122,29.0,50.0,12.5,34.0,3,1013.72,2,8.5,True,False,False,False,True,False,False,0
2123,-3.0,64.0,17.5,98.0,3,992.83,0,1.5,False,False,False,True,False,False,True,2
2124,21.0,49.0,1.5,15.0,0,1010.81,5,9.5,True,False,False,False,True,False,False,3
2125,60.0,88.0,21.0,78.0,3,1009.94,10,8.5,False,False,False,True,True,False,False,0
2126,16.0,85.0,7.0,96.0,3,995.5,1,2.0,False,False,True,False,True,False,False,1
2127,4.0,65.0,7.0,77.0,1,980.37,0,3.5,False,False,False,True,False,False,True,2
2128,28.0,81.0,15.5,68.0,3,995.69,1,3.5,True,False,False,False,False,True,False,1
2129,-2.0,67.0,9.5,86.0,3,998.99,1,4.5,False,False,False,True,False,True,False,2
2130,23.0,67.0,2.0,48.0,1,1010.84,1,6.5,False,True,False,False,False,True,False,0
2131,34.0,84.0,6.0,53.0,3,1000.59,0,2.0,False,False,False,True,False,False,True,1
2132,1.0,87.0,16.5,97.0,3,980.6,1,4.0,False,False,False,True,False,True,False,2
2133,-2.0,77.0,1.5,74.0,3,999.69,0,1.5,False,False,False,True,False,False,True,2
2134,28.0,77.0,15.0,94.0,1,1014.93,7,6.5,False,False,True,False,False,True,False,0
2135,28.0,45.0,9.0,16.0,0,1016.3,9,5.0,False,False,False,True,False,False,True,3
2136,-3.0,91.0,19.0,103.0,1,982.83,9,5.5,False,False,False,True,False,True,False,2
2137,30.0,78.0,9.0,82.0,3,1010.4,1,3.0,False,False,True,False,False,False,True,1
2138,25.0,69.0,6.5,13.0,0,1014.51,7,8.5,False,False,False,True,False,False,True,3
2139,11.0,85.0,7.0,56.0,3,1015.69,0,3.0,False,True,False,False,False,False,True,1
2140,17.0,65.0,13.5,95.0,3,1001.51,0,2.0,False,False,False,True,False,False,True,1
2141,31.0,78.0,10.0,95.0,1,995.76,3,3.5,False,True,False,False,False,True,False,1
2142,20.0,78.0,5.5,63.0,3,1006.51,3,4.0,False,False,False,True,False,True,False,1
2143,2.0,84.0,0.0,74.0,3,994.41,0,3.0,False,False,False,True,False,True,False,2
2144,22.0,87.0,9.5,52.0,3,996.79,2,4.0,False,False,True,False,False,True,False,1
2145,-1.0,66.0,15.0,56.0,3,988.43,0,1.5,False,False,False,True,False,True,False,2
2146,26.0,32.0,9.5,7.0,0,1017.0,6,6.5,False,False,True,False,True,False,False,3
2147,6.0,83.0,12.5,103.0,3,991.4,8,1.5,False,False,False,True,False,True,False,2
2148,-8.0,65.0,9.5,62.0,3,989.99,0,4.0,False,False,False,True,False,True,False,2
2149,35.0,58.0,2.0,6.0,1,1011.89,11,6.0,False,True,False,False,True,False,False,3
2150,20.0,51.0,12.5,45.0,1,1019.45,2,6.0,False,False,False,True,False,False,True,0
2151,14.0,42.0,10.5,83.0,2,1078.65,7,10.0,False,False,False,True,False,False,True,1
2152,-2.0,88.0,5.5,77.0,3,988.18,0,4.0,False,False,False,True,False,False,True,2
2153,30.0,86.0,20.0,80.0,3,1015.09,1,4.5,False,False,True,False,True,False,False,1
2154,30.0,69.0,6.5,3.0,0,1021.29,9,9.0,False,False,True,False,True,False,False,3
2155,24.0,64.0,14.5,78.0,1,1004.06,3,3.5,False,False,True,False,False,True,False,1
2156,24.0,42.0,2.5,1.0,1,1019.33,7,6.0,False,False,True,False,False,False,True,3
2157,43.0,40.0,3.5,14.0,1,1021.29,11,6.0,True,False,False,False,False,True,False,3
2158,17.0,71.0,18.0,98.0,1,1015.84,3,4.0,False,False,True,False,True,False,False,1
2159,19.0,55.0,8.5,29.0,1,1017.26,3,7.0,False,False,False,True,True,False,False,0
2160,36.0,54.0,4.5,3.0,0,1018.81,7,7.5,True,False,False,False,True,False,False,3
2161,29.0,92.0,12.5,82.0,3,1010.49,2,1.5,False,False,True,False,False,True,False,1
2162,32.0,74.0,9.5,39.0,1,1003.85,2,6.0,True,False,False,False,False,True,False,0
2163,20.0,78.0,15.0,44.0,1,1004.76,4,6.5,False,True,False,False,False,True,False,0
2164,11.0,81.0,16.5,81.0,3,1016.78,3,3.5,True,False,False,False,False,True,False,1
2165,31.0,87.0,16.5,84.0,3,1004.67,2,2.5,False,False,True,False,False,False,True,1
2166,13.0,94.0,9.5,90.0,1,1019.97,0,5.0,True,False,False,False,False,True,False,1
2167,31.0,57.0,1.5,23.0,3,1007.31,2,7.5,False,False,False,True,False,False,True,0
2168,24.0,69.0,8.0,88.0,3,1017.97,3,3.0,True,False,False,False,True,False,False,1
2169,25.0,60.0,19.0,61.0,3,1019.55,0,1.5,False,False,True,False,False,False,True,1
2170,27.0,76.0,19.5,72.0,1,1012.93,0,1.5,False,True,False,False,False,False,True,1
2171,-6.0,79.0,8.5,87.0,3,999.56,0,2.5,False,False,False,True,False,False,True,2
2172,59.0,78.0,20.5,95.0,1,1018.52,7,1.5,False,False,True,False,False,True,False,1
2173,20.0,48.0,4.5,17.0,0,1014.45,6,7.5,False,False,False,True,False,False,True,3
2174,33.0,68.0,10.5,10.0,1,1016.84,1,7.5,False,False,False,True,True,False,False,0
2175,27.0,89.0,11.0,69.0,3,1016.05,1,1.5,False,False,False,True,True,False,False,1
